Arrival Delay (Minutes),destinationstate_0,destinationstate_1,destinationstate_2,destinationlatitude,destinationlongitude,originstate_0,originstate_1,originstate_2,originstate_3,originstate_4,originstate_5,originstate_6,originlatitude,originlongitude,Month,Day,Scheduled Arrival Hour,Scheduled Arrival Minute,Weekdaynum,xs,ys,Month_sin,Month_cos,Day_sin,Day_cos,Weekdaynum_sin,Weekdaynum_cos,HS_Dist,Delayed?,Carrier Code_AA,Carrier Code_DL,Carrier Code_OO,Carrier Code_UA,Carrier Code_WN,Destination Airport_ATL,Destination Airport_DFW,Destination Airport_LAX,Destination Airport_ORD
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,14,15,31,5,-0.796002003,-0.605293988,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
25,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,14,18,57,5,-0.96923091,0.246153293,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,14,21,14,5,-0.662620048,0.748955721,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,14,6,12,5,0.998629535,-0.052335956,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
14,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,14,11,41,5,0.082808208,-0.996565502,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,14,14,34,5,-0.622514637,-0.782608157,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,14,15,48,5,-0.838670568,-0.544639035,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,14,22,11,5,-0.457873915,0.889017141,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
35,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,14,13,24,5,-0.35836795,-0.933580426,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,14,16,6,5,-0.878817113,-0.47715876,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-29,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,4,14,16,18,5,-0.902585284,-0.430511097,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,14,20,46,5,-0.748955721,0.662620048,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,14,11,52,5,0.034899497,-0.999390827,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,14,23,45,5,-0.065403129,0.997858923,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,14,15,6,5,-0.725374371,-0.688354576,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-20,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,14,17,35,5,-0.994056338,-0.108866875,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-6,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,14,10,13,5,0.450098441,-0.892978943,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,14,19,55,5,-0.876726756,0.480988769,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,14,10,17,5,0.434445257,-0.900698239,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,14,23,48,5,-0.052335956,0.998629535,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,14,23,54,5,-0.026176948,0.999657325,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
16,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,14,22,56,5,-0.275637356,0.961261696,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,14,16,26,5,-0.917060074,-0.398749069,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
20,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,14,21,48,5,-0.544639035,0.838670568,0.866025404,-0.5,0.299363123,-0.954139256,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,15,17,35,6,-0.994056338,-0.108866875,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
5,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,15,9,8,6,0.68199836,-0.731353702,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,15,15,31,6,-0.796002003,-0.605293988,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,15,18,57,6,-0.96923091,0.246153293,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-6,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,15,21,59,6,-0.503773977,0.863835505,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,15,6,12,6,0.998629535,-0.052335956,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,15,15,49,6,-0.841039013,-0.540974471,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,15,15,48,6,-0.838670568,-0.544639035,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
28,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,15,16,6,6,-0.878817113,-0.47715876,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
3,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,4,15,16,18,6,-0.902585284,-0.430511097,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
22,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,15,15,6,6,-0.725374371,-0.688354576,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,15,17,35,6,-0.994056338,-0.108866875,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,15,19,55,6,-0.876726756,0.480988769,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,15,10,17,6,0.434445257,-0.900698239,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,15,23,48,6,-0.052335956,0.998629535,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,15,23,54,6,-0.026176948,0.999657325,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,15,22,56,6,-0.275637356,0.961261696,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,15,11,52,6,0.034899497,-0.999390827,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,15,21,48,6,-0.544639035,0.838670568,0.866025404,-0.5,0.101168322,-0.994869323,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-9,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,16,17,35,0,-0.994056338,-0.108866875,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
15,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,16,14,36,0,-0.629320391,-0.777145961,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
15,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,16,9,8,0,0.68199836,-0.731353702,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-28,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,16,15,31,0,-0.796002003,-0.605293988,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-21,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,16,18,57,0,-0.96923091,0.246153293,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,16,10,33,0,0.370557438,-0.928809553,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
33,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,16,21,14,0,-0.662620048,0.748955721,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-19,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,16,21,59,0,-0.503773977,0.863835505,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,16,6,12,0,0.998629535,-0.052335956,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-23,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,16,15,49,0,-0.841039013,-0.540974471,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
20,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,16,11,41,0,0.082808208,-0.996565502,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,16,14,34,0,-0.622514637,-0.782608157,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,16,15,48,0,-0.838670568,-0.544639035,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,16,22,11,0,-0.457873915,0.889017141,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,16,13,24,0,-0.35836795,-0.933580426,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
33,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,16,10,12,0,0.4539905,-0.891006524,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,16,16,6,0,-0.878817113,-0.47715876,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
6,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,4,16,22,57,0,-0.27144045,0.962455236,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-29,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,16,20,46,0,-0.748955721,0.662620048,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,16,23,45,0,-0.065403129,0.997858923,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,16,15,6,0,-0.725374371,-0.688354576,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,1,1,0,0,0,0,1,0,0,0
-23,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,16,17,35,0,-0.994056338,-0.108866875,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,16,22,45,0,-0.321439465,0.946930129,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,16,10,17,0,0.434445257,-0.900698239,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,16,23,48,0,-0.052335956,0.998629535,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-2,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,16,23,54,0,-0.026176948,0.999657325,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-24,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,16,22,56,0,-0.275637356,0.961261696,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,16,16,26,0,-0.917060074,-0.398749069,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,16,11,52,0,0.034899497,-0.999390827,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,16,21,48,0,-0.544639035,0.838670568,0.866025404,-0.5,-0.101168322,-0.994869323,0,1,0,0,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,17,35,1,-0.994056338,-0.108866875,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,17,14,36,1,-0.629320391,-0.777145961,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
2,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,17,9,8,1,0.68199836,-0.731353702,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-34,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,17,15,31,1,-0.796002003,-0.605293988,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-26,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,17,18,57,1,-0.96923091,0.246153293,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
18,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,17,10,33,1,0.370557438,-0.928809553,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,17,21,14,1,-0.662620048,0.748955721,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,21,59,1,-0.503773977,0.863835505,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,17,6,12,1,0.998629535,-0.052335956,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-39,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,17,15,49,1,-0.841039013,-0.540974471,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-20,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,17,11,41,1,0.082808208,-0.996565502,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,17,14,34,1,-0.622514637,-0.782608157,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,17,15,48,1,-0.838670568,-0.544639035,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,17,22,11,1,-0.457873915,0.889017141,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,13,24,1,-0.35836795,-0.933580426,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-20,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,17,10,12,1,0.4539905,-0.891006524,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,16,6,1,-0.878817113,-0.47715876,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,4,17,16,18,1,-0.902585284,-0.430511097,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,4,17,22,57,1,-0.27144045,0.962455236,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-26,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,17,20,46,1,-0.748955721,0.662620048,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,17,23,45,1,-0.065403129,0.997858923,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,17,15,6,1,-0.725374371,-0.688354576,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-29,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,4,17,17,35,1,-0.994056338,-0.108866875,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,19,55,1,-0.876726756,0.480988769,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,10,17,1,0.434445257,-0.900698239,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,17,23,48,1,-0.052335956,0.998629535,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-24,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,17,23,54,1,-0.026176948,0.999657325,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,4,17,22,56,1,-0.275637356,0.961261696,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,17,16,26,1,-0.917060074,-0.398749069,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,4,17,11,52,1,0.034899497,-0.999390827,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,4,17,21,48,1,-0.544639035,0.838670568,0.866025404,-0.5,-0.299363123,-0.954139256,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-24,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,4,18,17,35,2,-0.994056338,-0.108866875,0.866025404,-0.5,-0.485301963,-0.874346616,0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-6,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,18,14,36,2,-0.629320391,-0.777145961,0.866025404,-0.5,-0.485301963,-0.874346616,0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
12,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,18,9,8,2,0.68199836,-0.731353702,0.866025404,-0.5,-0.485301963,-0.874346616,0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-37,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,18,15,31,2,-0.796002003,-0.605293988,0.866025404,-0.5,-0.485301963,-0.874346616,0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,4,18,18,57,2,-0.96923091,0.246153293,0.866025404,-0.5,-0.485301963,-0.874346616,0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,4,18,10,33,2,0.370557438,-0.928809553,0.866025404,-0.5,-0.485301963,-0.874346616,0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
